topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,doc_id
0.18005033,0.009164409,0.5920384,0.009791649,0.0147861615,0.00917719,0.006987273,0.07225712,0.009450926,0.042956583,0.009243084,0.04409681,550
0.0068761553,0.005672808,0.005948657,0.08850681,0.40779153,0.0046622115,0.010361748,0.0049697943,0.40780115,0.04329538,0.008689581,0.005424168,551
0.04995372,0.046953686,0.08478398,0.06023961,0.3990029,0.035525877,0.030592104,0.0707289,0.03986022,0.117953815,0.028646342,0.03575883,552
0.023126297,0.0048811887,0.2693002,0.0052862396,0.004941528,0.0055941874,0.0051629543,0.014415966,0.005762657,0.63013595,0.0066104294,0.024782442,553
0.8011773,0.010776268,0.07703885,0.007733988,0.009925462,0.016460309,0.012076083,0.011158301,0.024197722,0.008145551,0.013022455,0.008287729,554
0.010532543,0.002078221,0.043526743,0.003349273,0.0016632411,0.6422806,0.0022488758,0.002669168,0.0031670176,0.003902957,0.16140127,0.12318008,555
0.012363064,0.003242342,0.51284546,0.0066815955,0.003703025,0.0065049543,0.0028803973,0.09668766,0.30480468,0.007394864,0.003769727,0.03912225,556
0.012362431,0.008376607,0.39759877,0.004846766,0.009975287,0.16354346,0.00408523,0.005815386,0.011393198,0.006437299,0.37016448,0.0054011354,557
0.052766856,0.015665995,0.020761628,0.00776451,0.1284159,0.39528444,0.015006043,0.035599872,0.0124394605,0.012957447,0.29436535,0.008972524,558
0.04154457,0.05732928,0.029639097,0.033031452,0.6146559,0.032030452,0.03287648,0.030860763,0.031013148,0.036000714,0.031035354,0.029982867,559
0.3583634,0.054159317,0.038304903,0.03644841,0.24046756,0.028290007,0.04498,0.037041128,0.03436152,0.07198748,0.0283038,0.027292445,560
0.4257788,0.054029293,0.05697209,0.024447406,0.13875829,0.036442153,0.036460154,0.031298906,0.06894527,0.07425249,0.027287045,0.025328148,561
0.019138133,0.026585108,0.0342504,0.009853487,0.02910313,0.71121323,0.029158836,0.017311884,0.015465849,0.012260604,0.010583854,0.085075475,562
0.7025094,0.012746994,0.08695387,0.01819346,0.020567575,0.041775767,0.010745612,0.02308086,0.01619714,0.019613847,0.031157369,0.016458085,563
0.072817065,0.08938334,0.22218508,0.010818781,0.05595408,0.40129647,0.02748452,0.012634467,0.012801376,0.03774438,0.03288624,0.02399425,564
0.42835355,0.105202615,0.023014786,0.030587504,0.07411907,0.017207159,0.025364444,0.019081827,0.055580936,0.1624728,0.042087317,0.016928116,565
0.020057958,0.8284601,0.010627859,0.0069941636,0.0061527197,0.01974642,0.029161677,0.008652302,0.009796641,0.0086365845,0.040311683,0.011401849,566
0.0045875907,0.0049939393,0.004945727,0.0031123096,0.0030700702,0.5581202,0.0029853752,0.0035096891,0.003572985,0.0031934264,0.39504457,0.012864081,567
0.033751488,0.030583914,0.4365748,0.004657536,0.010911,0.34289062,0.0072280504,0.019701524,0.073467135,0.008125499,0.022627551,0.00948093,568
0.005446916,0.01592428,0.005308982,0.0043613245,0.0042726663,0.49966615,0.0053114863,0.004200898,0.0056228177,0.0036782771,0.42240554,0.023800684,569
0.023296438,0.047687497,0.010780398,0.009247635,0.036794312,0.5739472,0.010145463,0.048600473,0.0996756,0.010229975,0.055425666,0.07416931,570
0.06752921,0.09570736,0.028852118,0.025543097,0.5555257,0.025590353,0.032916095,0.03771118,0.031410336,0.03388718,0.03657989,0.028747384,571
0.013841177,0.015338618,0.015030977,0.55302626,0.26443782,0.009750221,0.022186054,0.025634617,0.01706883,0.039617557,0.015226291,0.008841559,572
0.026896166,0.15454373,0.016468111,0.015900284,0.081870586,0.024455795,0.25529256,0.0600556,0.012720319,0.03453448,0.04485398,0.27240822,573
0.015230365,0.55593574,0.0109405415,0.032726556,0.009834629,0.020612866,0.019311065,0.011475406,0.01189278,0.10696856,0.044942107,0.16012934,574
0.02170528,0.030139394,0.0333882,0.017371833,0.11722637,0.012799045,0.4130015,0.02373958,0.019883526,0.119618006,0.024871023,0.16625614,575
0.78721154,0.014718696,0.033033714,0.026290253,0.0069503724,0.01668637,0.007865293,0.00934793,0.016304484,0.056961313,0.0137638105,0.0108661605,576
0.0022778097,0.0030925565,0.36375386,0.0035497074,0.0019248304,0.002401259,0.0035971184,0.0029948857,0.0027085438,0.5886598,0.022159567,0.0028801295,577
0.06868071,0.13992496,0.03939029,0.03700704,0.38468212,0.0455573,0.04739093,0.047875755,0.04142369,0.064106405,0.04699264,0.036968205,578
0.017129531,0.06916164,0.054763906,0.012841394,0.031843666,0.17075247,0.022830341,0.03803475,0.1588444,0.023035696,0.019347979,0.3814142,579
0.1170301,0.107741036,0.06723668,0.035930168,0.30571198,0.042552233,0.045240387,0.06380061,0.06615439,0.06675251,0.039804317,0.042045552,580
0.048008464,0.11960962,0.037660982,0.036259636,0.3932972,0.042638652,0.0959666,0.043544617,0.046505004,0.04140571,0.05662217,0.038481425,581
0.029368166,0.32346708,0.035615627,0.06280119,0.06711945,0.024370309,0.15770307,0.012810989,0.14983614,0.09454296,0.017187731,0.025177151,582
0.062306903,0.17186096,0.034925174,0.08620456,0.07456717,0.027234953,0.022222126,0.018588785,0.029999884,0.39814547,0.059223328,0.0147207035,583
0.007716185,0.057970475,0.00568375,0.017512681,0.011805439,0.007371515,0.6489596,0.0073465356,0.0065236827,0.11558836,0.10816061,0.005361214,584
0.027521491,0.027544143,0.43080866,0.008092334,0.011091923,0.026947772,0.01475042,0.009379319,0.08365517,0.30722645,0.02842039,0.024561983,585
0.009287586,0.10229969,0.006656371,0.0062561953,0.006836219,0.0146519635,0.5714144,0.025830675,0.010372894,0.006602367,0.22992894,0.009862749,586
0.075816445,0.005159528,0.051934637,0.22532332,0.006670859,0.014446403,0.15562826,0.08209789,0.011537099,0.044106863,0.27782372,0.049454987,587
0.03580478,0.35207838,0.037827823,0.012671824,0.011138901,0.030476728,0.120684855,0.008119029,0.33685398,0.010587557,0.035637647,0.008118488,588
0.013513266,0.37605852,0.0076330625,0.045073368,0.01649295,0.019770132,0.14958727,0.0068811593,0.096289046,0.0077803275,0.24087852,0.020042408,589
0.118488915,0.06282414,0.24181077,0.008297459,0.024993436,0.102899246,0.027575715,0.008716807,0.36470884,0.010324452,0.011716918,0.01764324,590
0.055066925,0.13697983,0.04166285,0.039359022,0.36245638,0.046288285,0.053690266,0.056636654,0.045425493,0.052579373,0.064300396,0.04555455,591
0.045403533,0.05651557,0.032606192,0.0547878,0.4591344,0.05683615,0.08357042,0.055291448,0.030562337,0.038687225,0.053759124,0.032845818,592
0.041201662,0.063598484,0.033508997,0.041798864,0.49534708,0.033865765,0.05941002,0.072439656,0.034100145,0.038698804,0.053971197,0.03205934,593
0.029047035,0.28055835,0.019992128,0.064642504,0.21285768,0.0299766,0.23000725,0.028552996,0.022543361,0.028877188,0.029187966,0.023756897,594
0.0038463005,0.0070679365,0.0075460523,0.001457945,0.0051487675,0.071294844,0.01970263,0.002208194,0.010801073,0.001947936,0.013153817,0.85582453,595
0.24415925,0.0045875306,0.004799021,0.10851872,0.0058166254,0.0032145137,0.010248401,0.0047161262,0.27645728,0.32937756,0.004257601,0.0038472773,596
0.01175539,0.012564263,0.008007531,0.047178317,0.015669217,0.011614891,0.6880354,0.010119915,0.007930372,0.12680371,0.053215418,0.0071055577,597
0.0058191842,0.014097829,0.0046877987,0.005797058,0.013642886,0.0058254185,0.3738271,0.00430212,0.0050308486,0.10271222,0.4590405,0.005217145,598
0.07258731,0.2068903,0.05564825,0.03188057,0.25351167,0.048031487,0.04079906,0.102766305,0.047313157,0.057891544,0.040393174,0.04228714,599
0.037997223,0.034906156,0.043325096,0.19214372,0.13634118,0.07022768,0.12707075,0.19124746,0.018550508,0.022535667,0.052140933,0.07351362,600
0.06493689,0.0056972196,0.83592695,0.0030386334,0.007775667,0.009663482,0.008033956,0.018204523,0.005605222,0.021073814,0.013136679,0.0069068866,601
0.0059802216,0.0033900975,0.81252515,0.002060667,0.0017122143,0.09469495,0.0024118165,0.0026696783,0.060814448,0.0028697657,0.003272994,0.0075981217,602
0.07879968,0.0070548165,0.02308904,0.005214406,0.01900478,0.13721864,0.015169877,0.007367871,0.032785524,0.009195964,0.65759623,0.007503086,603
0.011072114,0.0047005205,0.004396421,0.048643555,0.0038745992,0.003461569,0.0049093277,0.0037203743,0.0060125897,0.9019523,0.0038779096,0.0033787687,604
0.06481436,0.0068663517,0.06878707,0.008804884,0.012505252,0.014223346,0.0146429865,0.013508346,0.009661216,0.7584448,0.012334516,0.015406929,605
0.5383239,0.014589741,0.08558345,0.010248582,0.016042856,0.024002602,0.00874676,0.008921986,0.16235138,0.098476864,0.011387103,0.021324743,606
0.5124354,0.012062959,0.052809633,0.021506304,0.013130413,0.021196237,0.009218742,0.011111022,0.04257363,0.27075532,0.015498607,0.017701799,607
0.025539652,0.005331238,0.004582421,0.027020749,0.0047760634,0.0044014943,0.0059983935,0.004125201,0.005874031,0.9039282,0.0045367675,0.0038858124,608
0.0045913546,0.008334554,0.034204945,0.11627693,0.0065679704,0.006017863,0.007344959,0.007354587,0.08806564,0.711316,0.004674337,0.0052508046,609
0.0124463355,0.00625027,0.16107121,0.0071371607,0.01668008,0.4036375,0.0067343717,0.036797494,0.0067925937,0.006637829,0.3290904,0.0067248195,610
0.0046829386,0.0037015532,0.8871743,0.0057545165,0.005767201,0.0038904909,0.0064495136,0.05756716,0.005225976,0.008563061,0.004534018,0.006689175,611
0.0485318,0.15095626,0.039518274,0.034438882,0.34212622,0.042310923,0.050330818,0.105884865,0.04349245,0.05345268,0.04873047,0.040226273,612
0.04987522,0.08698379,0.03319172,0.031164926,0.3386253,0.04785838,0.04595259,0.10661144,0.03504797,0.040263977,0.14205575,0.042368937,613
0.0077829785,0.021034665,0.006623438,0.009362311,0.014305425,0.10121627,0.024566593,0.7176758,0.005548422,0.005818766,0.08006444,0.0060009463,614
0.04549418,0.012246023,0.007931637,0.010754255,0.009476976,0.0075415685,0.031839393,0.007885506,0.010571176,0.84029764,0.008915359,0.007046279,615
0.1641745,0.10072595,0.06558249,0.033222172,0.29006135,0.04357299,0.0454298,0.05973891,0.040304907,0.07914331,0.041379467,0.036664117,616
0.27732074,0.004658158,0.31935364,0.006445319,0.005865492,0.03001954,0.0050378656,0.0055787945,0.29104835,0.031746496,0.008358639,0.014566915,617
0.58563864,0.0073400754,0.053241875,0.009427588,0.006557488,0.016248813,0.007548086,0.009271498,0.054298647,0.22750708,0.008004022,0.014916166,618
0.87003,0.0067174607,0.024596382,0.007367826,0.008055537,0.013893135,0.00668186,0.010586248,0.014802809,0.018106213,0.009013645,0.010148838,619
0.0027710595,0.0029475507,0.0022394343,0.9652293,0.00925118,0.0019758095,0.0036467118,0.0023085643,0.002328145,0.0028341208,0.0024869516,0.0019812754,620
0.5947795,0.0068425676,0.011993556,0.15856597,0.015350265,0.0063107023,0.00883324,0.009906638,0.025066849,0.14896126,0.0066049616,0.006784501,621
0.02758108,0.005825548,0.011527908,0.03862125,0.0046732607,0.006683965,0.0071581034,0.006031031,0.012674629,0.8687787,0.00474427,0.005700171,622
0.0060347803,0.004228387,0.647286,0.018940996,0.005270295,0.0060500684,0.008861648,0.11222085,0.16117837,0.0060910704,0.007821962,0.01601574,623
0.04217859,0.06875017,0.04174984,0.006045208,0.02423931,0.354264,0.013144567,0.07551451,0.020008307,0.007737535,0.22710189,0.119266085,624
0.094172455,0.012286298,0.6302909,0.008551957,0.048634794,0.032552574,0.006098495,0.019854482,0.010249837,0.026117934,0.017978434,0.09321177,625
0.016413623,0.0050714538,0.58192456,0.0044256686,0.017118094,0.027070154,0.0047250823,0.22348551,0.0060474374,0.026336694,0.020779448,0.06660211,626
0.016341042,0.012676765,0.009075219,0.010750158,0.04717683,0.01688754,0.7115134,0.021592746,0.0081844,0.010442107,0.11482891,0.020530885,627
0.0015843584,0.0014870449,0.01049356,0.001394854,0.0037188125,0.004107399,0.0013135081,0.0010723587,0.0045865504,0.003073539,0.017339187,0.94982886,628
0.60435295,0.045152213,0.075669974,0.007265351,0.022011617,0.12136314,0.008341856,0.008371122,0.053201478,0.01612948,0.020172603,0.01796825,629
0.015139151,0.43473184,0.28036416,0.010088399,0.070067614,0.022762142,0.012279472,0.014139806,0.08068156,0.013950599,0.012724804,0.03307028,630
0.0012955401,0.0010894123,0.008841554,0.0008629338,0.96171236,0.0023993757,0.00084995583,0.0010741943,0.0016505306,0.0017530278,0.0010734721,0.017397631,631
0.80129373,0.007227073,0.023919437,0.009492751,0.0082963435,0.0067790924,0.009311167,0.013578572,0.009257229,0.0956647,0.007991455,0.0071884375,632
0.0014182061,0.0020215695,0.009071048,0.0008697017,0.0011966267,0.004280427,0.000936792,0.0011810994,0.001808497,0.0015848317,0.0055090454,0.97012216,633
0.025247782,0.011161974,0.010285701,0.12785353,0.09509361,0.047807932,0.37657854,0.10775936,0.006827068,0.066293664,0.09064307,0.034447726,634
0.058770403,0.0046150824,0.18285714,0.0027721662,0.0051060147,0.11451112,0.0024814105,0.035035666,0.005881184,0.005221479,0.5791217,0.0036265694,635
0.7688347,0.006426033,0.031964544,0.0038724276,0.005242572,0.04039394,0.006865832,0.084438495,0.021337336,0.006979252,0.015327384,0.008317453,636
0.0030187499,0.0024321447,0.6585831,0.003163144,0.003613656,0.03659461,0.0025807247,0.0124886725,0.16236247,0.005227439,0.0033867247,0.10654867,637
0.0025433411,0.0007819251,0.9505349,0.005726801,0.0013788376,0.006638861,0.0015108661,0.0010373314,0.0014334813,0.0027524752,0.0063697253,0.019291433,638
0.0042680386,0.0029985136,0.0062880195,0.00373436,0.004295706,0.00407947,0.0044029076,0.0075227753,0.006000125,0.005332067,0.9479374,0.0031405657,639
0.035939217,0.049178272,0.023746157,0.05250662,0.4608922,0.033707626,0.19413005,0.028098252,0.023565285,0.017154614,0.03942902,0.04165274,640
0.0041296044,0.0031822696,0.0035918553,0.0044299155,0.0037548374,0.89788014,0.018155234,0.00418065,0.0032023157,0.0049952157,0.042307295,0.010190623,641
0.0052564647,0.002626161,0.0029460662,0.004089593,0.0065207803,0.6978934,0.08093276,0.013409624,0.005279068,0.07275981,0.06420247,0.0440839,642
0.13420443,0.027471224,0.05297246,0.05315288,0.3969665,0.15806104,0.0496845,0.026190197,0.028865552,0.030989932,0.022231106,0.019210195,643
0.13624041,0.027767323,0.055303372,0.05631978,0.38554364,0.16228126,0.04848395,0.027015146,0.028031658,0.03123337,0.02265393,0.019126154,644
0.060356,0.10759817,0.09074064,0.036860295,0.37146235,0.037721604,0.038980223,0.06528985,0.034802333,0.08084473,0.038051397,0.037292328,645
0.0013385499,0.001015724,0.0022761333,0.0008984497,0.0009962432,0.9833587,0.0010842691,0.0010129109,0.0011723691,0.001112389,0.001645668,0.004088627,646
0.016404035,0.0064875437,0.11746148,0.004558231,0.0054241093,0.35040134,0.0045452984,0.014533042,0.010069504,0.011042511,0.45135143,0.007721549,647
0.008412876,0.00680665,0.0059564486,0.0039944686,0.0056833765,0.8078009,0.0072294273,0.019800708,0.0045930496,0.007781257,0.11239886,0.009541977,648
0.011288135,0.8743472,0.012630439,0.0064882375,0.009752872,0.008088723,0.035710994,0.00762924,0.010007202,0.008078305,0.009681128,0.0062974775,649
0.0062373495,0.016189795,0.0049836775,0.24043427,0.0073270765,0.0037599297,0.6562814,0.0032844523,0.0491735,0.0050146347,0.004112677,0.003201302,650
0.034921434,0.040757027,0.012529139,0.025529232,0.019888837,0.013828655,0.772638,0.014594459,0.016896471,0.015785828,0.016545875,0.016084958,651
0.0006453657,0.0004892302,0.39374942,0.0005928239,0.0004703466,0.59706354,0.00041618876,0.0004300494,0.0044838507,0.00062485633,0.00038606478,0.00064830465,652
0.007952716,0.009788273,0.005671509,0.19479346,0.010088637,0.0064409594,0.18704212,0.5525418,0.0061271656,0.006881668,0.006990901,0.0056806304,653
0.049871445,0.014815798,0.01870646,0.008428377,0.11408778,0.42785013,0.015974067,0.027969258,0.013605364,0.012651746,0.28609776,0.009941805,654
0.0649824,0.10032249,0.12169019,0.03317873,0.34546074,0.037024602,0.047824126,0.05215894,0.03909635,0.08118266,0.04382677,0.03325204,655
0.035873577,0.03385414,0.036638264,0.26428217,0.30831832,0.027508322,0.045487173,0.112422734,0.031277113,0.049676947,0.02942158,0.025239611,656
0.011151343,0.0067423424,0.008330962,0.0035867086,0.0090192435,0.18222903,0.0051956913,0.0048526553,0.0064849225,0.0052799387,0.0048918594,0.7522353,657
0.0022814623,0.0034725585,0.0073797237,0.002208382,0.0033544234,0.46808714,0.002134151,0.0024583885,0.00956866,0.0021999443,0.45024323,0.04661201,658
0.0028124903,0.001355194,0.91805446,0.007160428,0.0015011469,0.012257717,0.00142406,0.0047363983,0.011922446,0.02849356,0.0017913575,0.008490797,659
0.013543374,0.0073639737,0.0074514304,0.013694645,0.0076510846,0.005644297,0.0086041,0.8124745,0.0074764937,0.10315774,0.0064611235,0.0064772326,660
0.005648202,0.0037384492,0.011138724,0.0027257022,0.0023954802,0.011784581,0.003102534,0.0039709425,0.0053297966,0.004097571,0.9415666,0.0045014517,661
0.027921198,0.0384998,0.023750735,0.021036271,0.69463277,0.029553644,0.028528227,0.029692188,0.025821416,0.024850989,0.03558895,0.020123845,662
0.0023132185,0.0014922493,0.0016945051,0.002864243,0.0013922795,0.76339495,0.0036500439,0.0017896041,0.0016985352,0.0044897143,0.1838905,0.031330105,663
0.031806704,0.0030963086,0.29903975,0.017229855,0.0037897308,0.0063238693,0.0032981862,0.0056914147,0.007868281,0.607987,0.004512476,0.009356401,664
0.010941185,0.0050292993,0.005083018,0.006520394,0.005442672,0.0057184706,0.016782572,0.011502602,0.0054195,0.008754187,0.9125211,0.006284997,665
0.04943327,0.010922761,0.028761642,0.013253259,0.017752217,0.22306322,0.0132191535,0.024440508,0.014565783,0.04843789,0.533148,0.023002358,666
0.048968628,0.010741314,0.028961278,0.010745442,0.02109198,0.5185124,0.01643846,0.010002586,0.008884818,0.015971744,0.29607683,0.013604484,667
0.07734794,0.019206489,0.07374308,0.00624965,0.012162875,0.24419998,0.0065297927,0.017503772,0.011283509,0.012708943,0.5114252,0.0076388437,668
0.023888713,0.012083088,0.008016021,0.024807334,0.015139629,0.012586652,0.5785054,0.041635077,0.007793693,0.0119563565,0.2545428,0.00904524,669
0.0056310114,0.005944747,0.005876812,0.008712527,0.0036070892,0.24641521,0.013734898,0.0038811774,0.015958814,0.0069142184,0.6654141,0.0179094,670
0.001311859,0.001275892,0.023742042,0.00086812506,0.0009119427,0.2949491,0.0010720777,0.001505279,0.007498558,0.0014371655,0.002760291,0.6626677,671
0.0055701737,0.022069594,0.007861606,0.0039503444,0.006715317,0.667218,0.005768304,0.009719786,0.009700855,0.0064966762,0.12750399,0.12742536,672
0.032631274,0.051525366,0.024472749,0.17765541,0.15202995,0.2591722,0.033170942,0.05822117,0.015248217,0.07124069,0.059841525,0.06479056,673
0.4986133,0.0024102957,0.0032721257,0.002002777,0.0019907558,0.4117096,0.002387168,0.0019414397,0.0047081737,0.0022468753,0.013475298,0.055242166,674
0.22131579,0.017486814,0.25464493,0.32636803,0.011720608,0.014255342,0.02120585,0.005733809,0.09623257,0.008387626,0.012053057,0.010595479,675
0.44340128,0.047040448,0.024927486,0.024794672,0.10237076,0.040264864,0.073867306,0.035087112,0.026507227,0.14538002,0.01729451,0.019064387,676
0.030473258,0.018658979,0.2337396,0.017387098,0.053953573,0.024807278,0.022104064,0.023910612,0.060207266,0.37185436,0.0111116925,0.13179222,677
0.06437435,0.041972023,0.16466668,0.018055083,0.06295701,0.094664946,0.01773452,0.029735655,0.0497595,0.35658157,0.019848911,0.079649776,678
0.66461897,0.014990524,0.041107047,0.015651323,0.016856896,0.025010757,0.009653551,0.014391582,0.0142939575,0.16041231,0.009429639,0.013583519,679
0.0012890198,0.0047829403,0.0017268604,0.0014668455,0.08311275,0.0035656404,0.0026684264,0.0017472118,0.0016676552,0.733307,0.0020727976,0.16259292,680
0.0058302036,0.0077743717,0.004482229,0.038920633,0.005171104,0.0032344044,0.005344643,0.003925282,0.0039515398,0.91460925,0.003398993,0.0033573199,681
0.05191956,0.21675028,0.03395715,0.03996277,0.3429925,0.035516556,0.06491933,0.044293497,0.039187487,0.04418063,0.04383386,0.042486455,682
0.0131121855,0.010504179,0.0654194,0.006096873,0.008376648,0.11960131,0.0075399643,0.009707095,0.03471958,0.009965101,0.69540375,0.01955386,683
0.01350314,0.0044103037,0.30101418,0.0067646652,0.006932843,0.006133166,0.0072724675,0.16480824,0.004720402,0.4299851,0.0130546205,0.041400928,684
0.76034284,0.008782102,0.06740458,0.009099565,0.010986742,0.017581254,0.0065896614,0.053788584,0.014330447,0.02712967,0.01272154,0.011243001,685
0.0066049118,0.009781418,0.31408164,0.0047631953,0.02212479,0.5810363,0.0043844986,0.015887678,0.016862746,0.0071465215,0.011513964,0.0058124014,686
0.0051750005,0.003324269,0.016002497,0.0038160447,0.0032820285,0.00729553,0.0045202933,0.0055224397,0.008812083,0.0039840112,0.9336159,0.004649934,687
0.12563244,0.08286447,0.10884889,0.008370466,0.035272375,0.34011963,0.017853094,0.018135583,0.027541934,0.19453295,0.014899225,0.025929052,688
0.28025502,0.0060780635,0.026924234,0.0274156,0.0054737893,0.0073406366,0.005488208,0.006375953,0.027170535,0.5956311,0.0051966584,0.006650221,689
0.0106022945,0.015011441,0.008696798,0.0078138625,0.016840477,0.06226484,0.0070412075,0.011421549,0.019909741,0.0073260874,0.8212831,0.011788665,690
0.01770636,0.015605853,0.013979252,0.49179375,0.32628733,0.010225416,0.026003873,0.023259887,0.019942816,0.019535746,0.026229465,0.009430272,691
0.0022333402,0.0021204338,0.006046494,0.0012555984,0.0018205651,0.42883378,0.0018936767,0.0019262866,0.0039171055,0.0020203362,0.31658238,0.23134996,692
0.045171164,0.059636623,0.032020234,0.030707017,0.53163403,0.036242157,0.04433864,0.03717109,0.034277026,0.041091032,0.075291604,0.032419454,693
0.17772418,0.015604022,0.013855894,0.057257425,0.020667164,0.05492408,0.04260725,0.15945405,0.014441382,0.028236689,0.17528532,0.23994255,694
0.017806454,0.010736747,0.2935179,0.0075666835,0.010049618,0.47547653,0.008163637,0.0319656,0.007730709,0.027209371,0.102879934,0.006896827,695
0.007456856,0.0028570096,0.32931334,0.0051183254,0.0036765991,0.0032964158,0.0034756116,0.08100947,0.00475331,0.5407547,0.0031293493,0.01515899,696
0.06900524,0.09598407,0.061227232,0.038312636,0.35005555,0.03816095,0.046498854,0.1280617,0.037425257,0.05520314,0.045626942,0.03443854,697
0.0044656023,0.0053414595,0.003467961,0.0027259176,0.0041346,0.9331218,0.0061039603,0.0045758868,0.0035648115,0.005829684,0.016249826,0.010418488,698
0.08547377,0.027880829,0.7056561,0.0039999573,0.007911813,0.06450884,0.005179484,0.05636894,0.009377544,0.0063991747,0.014303053,0.01294045,699
0.024622794,0.014440222,0.02001526,0.010103469,0.028835287,0.055816174,0.01606611,0.011562584,0.018786017,0.018430589,0.7526646,0.028657004,700
0.028141603,0.005169682,0.068778746,0.002057317,0.002591406,0.008821602,0.0030825613,0.0044141854,0.35693222,0.004926183,0.003979856,0.5111045,701
0.067450516,0.1576388,0.06738886,0.1641576,0.07162455,0.06438978,0.06648348,0.079470344,0.06713217,0.06570344,0.064083315,0.06447715,702
0.065587185,0.10096885,0.107239805,0.15816657,0.06783401,0.0764253,0.06315978,0.08702613,0.07095778,0.06787876,0.062704846,0.07205096,703
0.06831697,0.10292312,0.09042934,0.16172875,0.06978405,0.066277124,0.06535846,0.08423064,0.09061329,0.06775335,0.0657459,0.06683899,704
0.06493108,0.098806866,0.06735608,0.15409009,0.10760837,0.067760624,0.06363808,0.11329301,0.06926257,0.06271647,0.061370164,0.06916661,705
0.642095,0.012719615,0.019891422,0.20572399,0.017541688,0.013485687,0.010373099,0.016967747,0.027721517,0.011797633,0.010365938,0.011316667,706
0.0679523,0.10027679,0.06993241,0.15732706,0.06943348,0.06406244,0.065216854,0.13935442,0.069261506,0.067840755,0.06364448,0.06569757,707
0.06505596,0.10141638,0.07229532,0.16563323,0.06890017,0.068815395,0.063796066,0.08524938,0.06562623,0.06283065,0.113691285,0.06668991,708
0.067465924,0.15566318,0.0673869,0.16423218,0.070628285,0.064387426,0.066487186,0.079509385,0.069984436,0.06570008,0.06408096,0.064474076,709
0.06819256,0.10632388,0.09293989,0.16959795,0.0763444,0.06590752,0.06766799,0.08388359,0.07242394,0.066812806,0.0641524,0.06575313,710
0.06536122,0.097654216,0.07683302,0.17413585,0.06716718,0.08023002,0.06396805,0.0991668,0.06872854,0.07418403,0.06646042,0.06611063,711
0.06676878,0.100841746,0.08534878,0.16061941,0.06975677,0.08313035,0.063896984,0.09510155,0.06444533,0.06281138,0.062398393,0.08488045,712
0.020380877,0.023130354,0.018133096,0.7718615,0.026804036,0.016683202,0.024449503,0.020320164,0.019239474,0.023024742,0.018903848,0.017069297,713
0.009305363,0.009152141,0.008172699,0.90222555,0.009441744,0.00788798,0.010224246,0.008858604,0.008718075,0.009638427,0.008165469,0.008209575,714
0.01229098,0.011903973,0.015589856,0.8492222,0.01398761,0.01181538,0.011452076,0.012765223,0.023227626,0.014645467,0.010810263,0.012289321,715
0.008658064,0.0048337546,0.015421778,0.90059966,0.0063355886,0.0051874956,0.007290697,0.009024497,0.018822262,0.013796548,0.0045536538,0.0054758415,716
0.010730059,0.011399984,0.015818154,0.8501347,0.015723743,0.01228442,0.014191466,0.010994097,0.017491935,0.017925037,0.010145474,0.0131611675,717
0.010545192,0.009446096,0.011338468,0.8915741,0.0078085363,0.0088512665,0.013585992,0.010069062,0.008607453,0.011051494,0.0085549,0.008567475,718
0.01043274,0.009924255,0.013022001,0.8822999,0.009973169,0.008929537,0.011190311,0.009764565,0.009538882,0.016479548,0.009182586,0.009262456,719
0.011019251,0.010774233,0.010688777,0.87635493,0.010535254,0.00894643,0.018508872,0.011327206,0.00980702,0.0128079,0.0095183365,0.00971169,720
0.017128484,0.016723033,0.02570489,0.79581404,0.015188716,0.016522251,0.025505202,0.01642331,0.018327096,0.019295512,0.0154946195,0.0178728,721
0.011155617,0.010714976,0.02268763,0.8519317,0.00908092,0.011628663,0.026964027,0.009811569,0.010640714,0.013803406,0.008972786,0.012608064,722
0.007104321,0.0060639037,0.008753605,0.92112416,0.006188167,0.006576665,0.007839033,0.006809336,0.0075585176,0.009270553,0.005927949,0.006783633,723
0.017935818,0.017479392,0.023866346,0.7864112,0.016608242,0.01758756,0.027647143,0.017029434,0.020094339,0.019789403,0.01652485,0.019026259,724
0.015960488,0.015236752,0.019963717,0.8086644,0.014667041,0.017574348,0.021699661,0.016092697,0.014373913,0.023938667,0.01441348,0.01741482,725
0.010469765,0.009933943,0.015826792,0.8794474,0.009685536,0.008968468,0.010873242,0.009792131,0.009245939,0.01749552,0.009115106,0.009146111,726
0.023716502,0.017023817,0.059628423,0.6420603,0.019046199,0.022117583,0.021736545,0.031160226,0.08488069,0.02605307,0.018125381,0.034451418,727
0.013636517,0.01695815,0.015061705,0.8429111,0.013158415,0.014715583,0.014491463,0.013225399,0.014476281,0.014471558,0.012891514,0.014002238,728
0.013685107,0.012671465,0.02219133,0.8126199,0.010169845,0.012198247,0.046159796,0.013722383,0.012450357,0.0187218,0.00987564,0.015534052,729
0.031029776,0.013953963,0.022864671,0.7989358,0.011656629,0.013273532,0.014947765,0.019747151,0.01594293,0.0286696,0.01275443,0.01622377,730
0.011182985,0.010776879,0.022576913,0.8519903,0.009198426,0.011604422,0.02693278,0.009813557,0.010610527,0.013790199,0.008966851,0.012556134,731
0.0071172905,0.0060854675,0.008729042,0.92110217,0.0062475307,0.0065680034,0.007835269,0.00681146,0.007543562,0.009266469,0.0059258747,0.0067678774,732
